course_in,distance,sector_n,gender_n,sisben,typerh_n,maritalstatus_mother_n,maritalstatus_father_n,social_class,type_etnia_n,age_frac,age,grade_n,brother_school,score_sisben,year,natural_sciences,social_sciences,peace_chair,arts,ethic,sports,religion,spanish,english,math,technology,entrepreneurship,date_dropout,Class
9,0.7374701540,1,2,1,8,3,3,1,4,12.1194444444444,16,11,0,46.36,2018,3.1,3.2,3.2,3.3,3.7,4,3.3,3.9,4.2,3,3.3,3.1,,0
9,0.5831043164,1,2,1,8,1,2,2,0,11.7250000000000,14,10,0,55.16,2018,3.2,3.4,3.2,3.6,3.5,4.4,3.7,3.8,3.9,4,3.5,3.4,,0
9,0.7419928083,1,2,9,2,2,2,2,0,11.1083333333333,15,10,0,0,2018,3.1,3,3.1,3,3.1,3.2,3.2,3.9,3.4,3.2,3.2,2.8,,0
9,0.8779388363,1,2,1,8,1,6,2,0,11.6138888888889,16,11,1,0,2018,3,2.8,3.5,3.2,3.5,3.8,3.4,3.4,3.9,3.1,3.2,3.2,,0
9,0.1238898364,1,1,9,8,3,6,2,0,11.4888888888889,14,11,1,0,2018,3.3,3.2,3.6,3.3,3.5,4.3,3.2,3.6,4.4,3.2,3.1,2.8,,0
9,0.4298222849,1,2,9,6,2,2,2,0,11.1750000000000,16,11,0,0,2018,3,3.1,3.3,3,3.5,3.6,2.8,3.3,3.7,3.1,3.2,2.5,,0
9,0.2058505295,1,1,9,8,3,3,2,0,11.3888888888889,15,11,2,0,2018,3,3,3.5,3.5,4.2,4.5,4,3.8,4.4,3.9,3.7,3.1,,0
9,0.6636958121,1,2,9,6,1,6,2,0,11.6916666666667,15,11,0,0,2018,3,3.1,3.5,3.4,4.2,4.5,3.9,4.2,4.7,4.1,3.6,3.6,,0
9,0.0981637408,1,2,2,8,2,2,2,4,12.2527777777778,17,11,2,46,2018,3,3,3.4,3.3,3.1,3.2,2.9,3.6,3.2,3.2,3.1,2.7,,0
9,0.1615395720,1,1,9,2,3,3,2,0,11.9472222222222,17,11,0,0,2018,3,3.1,3.4,3.3,3.4,4.3,4,3.7,4.7,3.5,3.4,2.7,,0
9,0.1816127138,1,1,1,8,3,4,2,0,12.9694444444444,14,10,0,2.75,2018,3,3.1,3.4,3.5,4.1,3.5,3.5,3.6,4.6,3.5,3.3,3.1,,0
9,0.6066036974,3,2,2,2,2,2,2,0,11.4194444444444,14,11,0,60,2018,3.2,3.2,3.3,3.2,3.5,3.4,3.3,4,4.4,3.6,3.4,3.2,,0
9,0.0425129974,3,2,2,8,1,1,2,0,13.2444444444444,15,11,0,40,2018,3,3.1,3.2,3.3,3.5,4.5,3.6,3.6,4.4,3.6,3.5,3.6,,0
9,2.3861774580,1,1,1,8,2,6,2,0,12.9361111111111,16,10,0,0,2018,3.1,3.2,3.5,3.4,3.9,4,3.7,3.5,4.3,3.3,3,3.6,,0
9,0.1526047044,1,2,2,2,3,3,2,0,12.6694444444444,15,11,1,34,2018,3.4,3.4,3.6,3.2,3.9,4,3.2,3.7,4.1,3.4,3.4,3.1,,0
9,0.8893698634,1,1,1,8,2,6,1,0,12.0527777777778,16,10,0,0,2018,3.2,3.2,3.3,3.2,4.1,3.9,3.7,3.7,4.6,3.5,3.4,3.2,,0
9,0.6492447831,1,1,2,8,2,2,2,0,12.5138888888889,15,11,1,0,2018,3.4,3.4,3.6,3.3,3.7,3.6,3.7,4.1,3.9,3.1,3.4,3.1,,0
9,0.3828622279,3,1,2,2,1,1,2,0,10.9444444444444,16,11,1,0,2018,3,3.2,3.2,3.2,3.7,4.3,3.5,3.6,4.7,3.8,3.2,3.5,,0
9,0.2640192113,1,2,1,2,6,6,2,0,11.7583333333333,16,11,0,46.22,2018,3,3.1,3.1,2.9,3.5,4.4,3,3.8,3.8,2.8,3.4,2.9,,0
9,1.6740600256,1,1,1,8,5,6,1,0,12.4333333333333,16,11,1,0,2018,3,3.1,3.1,3.4,3.6,3.9,4.1,4,4.1,3.3,3.2,2.6,,0
9,1.6740600256,1,1,1,8,5,6,1,0,12.9944444444444,17,11,1,0,2018,3,3.1,3,3.4,3.4,3.9,3.9,3.9,4.4,3.3,3.2,2.7,,0
9,0.5770666746,1,2,1,8,1,6,2,0,11.8777777777778,14,11,2,23,2018,3.1,3,3.2,3.2,3.4,3.8,3.5,3.6,3.9,3.1,3.4,3.2,,0
9,0.5772362081,1,1,1,6,1,6,1,0,11.2750000000000,16,11,0,0,2018,3.1,3,3.3,3.5,3.9,4.2,4.2,4,4.2,3.5,3.3,3,,0
9,0.5682551134,3,2,2,1,2,2,2,0,12.7916666666667,18,11,0,0,2018,3.4,3.5,3.4,3.4,3.6,3.6,3.6,4,3.7,2.9,3.4,2.6,,0
9,0.6182244920,3,1,2,7,3,2,2,4,12.1444444444444,15,11,0,28.2,2018,3.4,3.4,3.8,3.6,3.8,4.7,4.4,4,4.1,3.6,3.4,3.5,,0
9,1.1508972906,1,1,9,2,2,2,1,4,11.9277777777778,18,11,2,43,2018,3.4,3.5,3.4,3.3,4,4.4,3.6,3.7,4.4,3.6,3.4,3.4,,0
9,0.9697678150,1,2,2,2,1,1,2,0,11.4111111111111,15,11,0,0,2018,3.5,3.7,3.7,4.3,4.4,4.7,4,4.4,4.4,3.9,3.8,4.4,,0
9,0.5653354669,1,1,1,2,3,3,1,0,10.8000000000000,17,10,0,0,2018,3,3.6,3.4,3.2,3.8,4,3.5,3.7,4.2,2.8,3.2,2.9,,0
9,0.2721318288,3,1,1,8,1,1,2,0,11.1277777777778,17,11,2,28,2018,3.5,3.5,4.1,3.8,4.2,4.5,4.3,4,4.6,4,3.3,3.6,,0
9,0.8893698634,1,2,1,8,1,6,1,0,11.2611111111111,18,10,0,0,2018,3.3,3.3,3.5,3.3,3.6,3.8,3.7,3.6,3.7,3.6,3.2,3.1,,0
9,0.4957376002,1,2,1,7,3,3,1,0,11.9055555555556,17,10,1,47.2,2018,3.2,3.2,3.7,3.2,3.9,4.4,3.4,3.7,4.5,3.8,3.4,3.4,,0
9,1.2935230913,3,2,9,6,2,2,1,0,12.0638888888889,16,11,0,38,2018,3.3,3.1,3.4,3.3,3.7,3.7,3.5,3.8,4.6,3.9,3.3,3.2,,0
9,1.2282327674,1,1,1,8,3,6,2,0,11.7833333333333,16,10,0,0,2018,3,3,3.1,3.2,3.5,3.7,3.3,3.7,4.2,3,3.2,2.6,,0
9,2.2798444950,1,1,9,7,3,6,1,0,14.0611111111111,15,10,0,0,2018,3.1,3.1,3.2,2.8,3.3,3.9,3.6,3.7,3.5,3,3.2,2.8,,0
10,0.3316531312,1,1,1,8,2,6,1,0,14.5472222222222,16,11,0,0,2018,3.7,3.1,3.4,3,3.8,3.4,3.5,3.9,3.2,3.5,3.5,3.4,,0
10,0.7596694193,3,2,9,2,2,2,2,0,12.5000000000000,16,11,1,0,2018,3.6,3.3,3.5,3.6,3.7,4.1,3.5,4.3,3.9,3.6,3.8,3.4,,0
10,0.6182244920,1,1,2,8,3,3,2,0,13.6250000000000,16,11,0,0,2018,3.7,3.6,3.5,3.6,4.4,4.3,4,4,3.9,3.7,3.8,3.8,,0
10,0.7609514281,1,1,9,8,3,3,2,0,12.6361111111111,15,11,0,0,2018,3.8,3.4,3.5,3.6,4.3,3.8,4,4,4.2,3.6,3.6,3.6,,0
10,0.0375520408,1,2,9,2,2,2,2,0,12.6277777777778,16,11,0,0,2018,4,3.9,3.9,3.7,4,4.5,4.2,4.4,4.4,4,4,4.3,,0
10,1.0994938095,1,2,1,7,1,1,1,0,12.8333333333333,16,11,1,20.93,2018,3.6,3.7,3.6,3.4,3.2,3.8,4,4.3,4,3.7,3.5,3.9,,0
10,0.8949397120,1,2,9,2,2,2,1,0,13.0000000000000,15,11,0,0,2018,3.8,3.5,3.5,3.3,4.1,4.1,4,4.1,4.2,3.6,3.6,3.6,,0
10,2.2043562148,1,1,9,8,3,3,2,0,12.8666666666667,18,11,1,0,2018,3.9,4,3.9,4,4.5,4.3,4,4.4,4.2,3.8,4.3,3.9,,0
10,0.8855287567,1,2,1,7,6,6,1,0,12.3527777777778,17,11,0,0,2018,3.7,3.5,3.5,3.4,4.3,3.8,3.9,4,3.5,3.7,3,3.4,,0
10,0.0606228596,3,2,9,7,2,2,2,0,12.6666666666667,16,11,0,0,2018,3.8,3.8,3.5,3.5,4,4.2,4,4.5,3.9,3.8,3.7,3.9,,0
10,1.3709580110,1,1,1,2,2,2,1,0,12.6111111111111,16,11,0,34.44,2018,3,3.3,3.5,3.1,3.8,3.4,3.8,3.7,3.4,3.7,3.5,3.6,,0
10,0.4425114085,1,2,9,8,1,3,1,0,12.9222222222222,17,11,0,0,2018,3.7,3.3,3.5,3.7,4.4,4.1,4.2,4.2,3.9,3.7,3.6,3.7,,0
10,0.6744296648,1,2,1,8,2,6,1,0,11.7277777777778,16,11,0,0,2018,3.5,3.2,3.3,3.4,3.7,4.1,3.8,3.9,3.9,3.7,3.4,3.9,,0
10,1.0459718248,1,1,1,8,1,6,1,0,13.1805555555556,16,11,0,0,2018,3.6,3.4,3.5,3.5,3.7,3.6,3.5,3.8,3.6,3.6,3.6,3.3,,0
10,0.1950107826,1,2,1,8,1,1,2,4,11.1527777777778,17,11,0,26,2018,3.4,3.3,3.2,3,3.5,3.9,3.3,4,3.4,3.3,3,3.5,,0
10,1.2282327674,1,1,9,8,3,3,1,0,12.3500000000000,15,11,0,0,2018,3.7,3.2,3.5,3.3,4.2,3.9,3.8,4,3.8,3.7,3.3,3.8,,0
10,0.1544228483,1,2,1,8,2,2,1,0,11.9666666666667,16,11,1,0,2018,3.8,3.8,3.5,3.9,3.9,3.5,4.3,4.4,4.4,3.5,3.7,3.7,,0
10,0.2611267982,1,2,9,8,1,1,2,0,11.7166666666667,17,11,1,0,2018,3.4,3,3,3.3,3.3,3.5,3.7,3.3,3.4,3.3,2.9,3.2,,0
10,0.1895085473,1,1,2,8,2,2,2,0,11.5638888888889,16,11,2,0,2018,3.6,3.1,3.5,3.6,3.7,3.8,3.9,3.4,3.2,3.5,3.5,3.9,,0
10,0.0912232384,1,2,1,8,1,6,2,0,12.8916666666667,16,11,0,0,2018,3.5,3.2,3.5,3.3,3.5,3.1,3.4,3.5,3.4,3.7,3.4,3.2,,0
10,0.2696882738,1,1,9,2,4,6,1,4,14.4916666666667,17,11,0,0,2018,3.7,3.3,3.7,3.5,4,4.2,3.9,3.9,3.5,3.6,3.5,3.5,,0
10,0.8707034011,1,2,9,2,1,3,1,0,13.5222222222222,16,11,0,0,2018,4.2,4,4,4.2,4.4,4.4,4.3,4.4,4.3,3.9,4.2,4.4,,0
10,0.2569272610,1,2,1,8,3,3,2,1,13.1722222222222,18,11,1,37.56,2018,4,3,3.4,3.6,3.5,3.6,4.5,3.7,3.2,3.6,3.4,3.6,,0
10,0.0866305792,3,1,2,8,3,3,2,0,13.2000000000000,16,11,1,30.06,2018,3.2,3.5,3.3,3.5,4.2,3.9,3.8,3.8,4,3.6,3.1,3.4,,0
10,0.6278472275,1,1,2,7,3,3,2,0,12.8444444444444,16,11,0,2,2018,3.1,3.3,3.5,3.6,3.8,3.7,3.4,3.7,4,3.4,3.3,3.2,,0
10,0.2369791368,1,1,9,8,3,3,2,0,13.0111111111111,15,11,0,0,2018,3.5,3.8,3.4,3.7,3.8,4,3.9,4,4,3.7,3.3,3.4,,0
10,0.3021290465,1,2,9,8,2,2,2,0,12.6361111111111,17,11,0,0,2018,3.5,3.8,3.2,3.5,3.8,3.8,3.5,4.4,3.8,3.5,3,3.7,,0
10,0.0499213453,1,1,9,8,2,2,2,0,14.0166666666667,19,11,1,0,2018,3.3,3.4,3.4,3.8,3,3.5,3.6,3.5,4,3.9,3.1,3.7,,0
10,0.9746014466,1,2,9,8,1,1,2,0,15.1694444444444,17,11,0,0,2018,3.6,3.3,3.2,3.7,3.4,4.2,3.8,3.8,4,3.7,2.9,3.3,,0
10,0.2772801659,1,2,9,2,4,4,2,0,12.9416666666667,17,11,1,0,2018,3.2,3.4,3.3,3.5,3.3,3.8,3.3,3.6,4,3.1,3.1,3.5,,0
10,0.0730837797,1,1,2,8,1,1,2,0,13.2083333333333,17,11,0,55,2018,3.4,3.6,3.1,3.3,3.5,3.9,3.7,3.8,4,3.2,2.8,3.4,,0
10,2.2238510580,1,1,9,8,1,6,2,0,13.7861111111111,16,11,0,0,2018,3.4,3.4,3.1,3.6,2.6,4,3.4,3.7,4,3.2,3.1,3.2,,0
10,0.5095831618,1,2,9,2,1,6,2,0,12.1833333333333,17,11,0,0,2018,3.1,3.4,3,3.5,3.2,3.5,3.9,3.2,3.7,3.2,3,3.6,,0
10,1.5891042162,1,2,2,2,2,2,2,0,13.0638888888889,17,11,1,67,2018,3.1,3.1,3.2,3.5,3.2,3.7,3.8,3.6,3.8,3.6,3.1,3.2,,0
10,0.6233880929,1,1,2,2,2,2,2,0,14.1694444444444,17,11,1,46.5,2018,3.5,3.3,2.4,2.7,1.8,3.2,3.1,3.4,3.6,3.2,2.8,3.2,,0
10,0.4530995238,1,1,9,8,2,2,2,0,12.4583333333333,16,11,0,0,2018,3.5,3.2,3.1,3.7,4.2,4,3.9,3.7,3.6,3.7,3.6,3.6,,0
10,3.6190294676,1,2,9,6,1,1,1,0,14.8888888888889,17,11,1,37.15,2018,3.6,3.7,3.7,4.1,4.2,4.5,4,4.7,4,4.1,4,3.9,,0
10,0.4130547974,1,1,1,7,1,3,2,0,12.5000000000000,17,11,2,40,2018,3.6,3.4,3,3.2,3.6,3.2,4,3.1,3,3.5,3.3,3.4,,0
10,0.1581526898,1,1,2,8,2,2,2,0,15.2750000000000,16,11,0,0,2018,3.5,3.3,3.4,3.6,3.7,3.9,3.9,3.9,3.2,3.7,3.5,3.6,,0
10,0.2111436794,1,1,9,2,2,2,2,0,13.0222222222222,16,11,1,0,2018,3.7,3.6,3.6,4.2,4.2,4.8,4.2,4.2,3.9,4.3,3.9,3.5,,0
10,0.4734635563,3,2,9,8,2,2,2,0,14.8583333333333,16,11,0,0,2018,3.5,3.5,3.4,3.2,3.7,4.1,3.8,4.2,2.7,3.6,3.5,3.5,,0
10,0.8893698634,1,1,2,6,2,3,2,0,15.8305555555556,16,11,0,0,2018,3.6,3.1,3,3.1,3.1,4.2,4,3.6,3.2,3.5,2.9,3.3,,0
10,1.1090869578,1,1,9,8,3,6,2,0,11.6444444444444,17,11,0,0,2018,3.5,3.2,3.2,3,3.3,3.8,3.8,3.7,3.3,3.5,3.3,3.6,,0
10,1.2282327674,1,1,2,2,3,4,2,0,16.5138888888889,16,11,0,45.6,2018,3.6,3.3,3.3,3.6,4.2,4.3,4,4.2,3.3,3.7,3.6,3.3,,0
10,0.6627505637,3,2,9,8,2,2,2,0,13.7166666666667,18,11,0,0,2018,3.5,3.2,3.1,3.5,3.3,3.7,3.8,3.7,3.1,3.6,3.6,3.3,,0
10,1.4095213867,1,2,1,2,3,3,2,0,15.6805555555556,17,11,0,49,2018,3.5,3.5,3.2,3.6,3.7,4,3.8,3.7,3.3,3.6,3.6,3.6,,0
10,0.5105405667,1,1,1,2,1,6,2,0,15.0555555555556,17,11,1,0,2018,3.4,3.1,3.2,3.1,3.3,4.3,4,3.6,3.2,3.6,3.2,3.3,,0
10,2.2732858421,1,1,2,8,2,2,2,0,15.7944444444444,15,11,0,55.22,2018,3.5,3.3,3.2,3.3,3.4,3.7,3.9,3.7,3,3.5,3.7,3.1,,0
10,1.3997682070,1,2,9,8,6,6,2,0,14.9138888888889,18,11,0,0,2018,3.7,3.7,4.2,3.9,3.9,4.2,4.3,4.1,3.7,3.9,3.7,4.1,,0
10,1.2344582250,1,1,2,8,2,2,2,0,15.4555555555556,16,11,2,47,2018,4.3,3.7,3.8,4.3,4.1,4.7,4.3,4.1,3.6,4.4,3.8,4.1,,0
10,0.1252603534,1,1,2,8,3,3,2,0,14.7888888888889,17,11,1,0,2018,3.9,3.9,3.5,4.1,4.1,4.8,4.2,3.7,3.6,4.2,3.5,3.5,,0
10,0.2286242048,1,2,1,8,3,3,2,0,14.1694444444444,16,11,0,34.32,2018,3.2,3,3,3.1,3.1,4,3.8,3.4,3.1,3.7,3.1,3.2,,0
10,1.4763386632,1,2,1,2,6,6,1,0,14.1611111111111,17,11,0,0,2018,3.5,3,3.2,3.3,3.7,3.9,3.8,4,3.3,3.7,3.5,3.5,,0
10,0.3535651661,3,1,2,8,2,2,2,0,14.7833333333333,15,11,1,0,2018,3.5,3.5,3.4,3.5,3.3,3.7,4.1,3.6,3.2,3.6,3.2,3.3,,0
10,1.5643012180,1,1,9,2,1,6,2,0,14.7583333333333,14,11,0,0,2018,3.9,4.2,4,3.9,3.4,4.3,4.6,4,3.8,4.2,4.2,4.2,,0
10,0.3701130973,1,1,9,8,1,6,2,0,13.8361111111111,18,11,0,0,2018,3.4,3.5,3.5,3,3.4,3.6,3.3,3.5,3.1,3.5,3.1,3,,0
10,0.3801419990,1,1,9,8,4,4,2,0,15.6416666666667,15,11,0,0,2018,3.6,3.6,3.8,3.5,3.7,4,3.8,3.7,3.2,3.6,3.8,3.1,,0
10,0.5340890444,1,1,2,8,2,2,2,0,12.7055555555556,17,11,1,56.66,2018,3.6,3.2,3.5,3.4,3.3,4.3,4,3.5,3.5,3.5,3.5,3.2,,0
10,0.1230003205,1,1,9,8,2,2,2,0,14.7638888888889,15,11,0,0,2018,3.7,4.2,3.9,3.8,3.9,4.1,3.9,4,3.5,3.9,3.8,3.4,,0
10,0.7161046806,1,2,9,8,3,1,2,0,13.4805555555556,18,11,0,0,2018,3.3,3.1,3.5,3,3.3,3.5,3.8,3.2,3,3.5,3.3,2.3,,0
10,0.1636981321,3,2,2,2,3,3,2,0,14.5500000000000,15,11,1,62.22,2018,4,4.2,4.3,4.1,4.1,4.5,4,4,3.8,4.2,4.1,4.2,,0
10,0.2855648240,1,2,1,2,1,6,2,0,13.7222222222222,17,11,1,38,2018,3,3.1,2.9,3.1,3.6,3.7,3.8,3.4,3.4,3.3,2.9,2.5,,0
10,0.5250008416,1,1,1,6,1,2,1,4,15.0611111111111,17,11,1,0,2018,3.6,3.5,3.2,3.5,3.9,3.9,3.8,3.9,3.5,3.7,3.6,3.3,,0
10,0.3854860020,1,2,1,7,1,3,1,4,15.7722222222222,17,11,1,29.6,2018,3.5,3.7,4.2,3.5,3.7,3.7,4,3.9,3.5,3.7,3.6,3.6,,0
10,1.3077131663,1,2,2,2,3,3,2,0,13.8194444444444,16,11,0,0,2018,3.7,3.9,4.2,3.7,3.6,4.1,3.9,4.3,3.7,3.7,3.6,3.6,,0
10,0.2176328708,1,2,9,2,3,3,2,0,12.6777777777778,16,11,0,0,2018,3.7,4,4,3.7,3.7,4.3,3.7,4.5,3.7,3.6,3.8,3.8,,0
10,0.1050088682,1,2,9,6,2,2,1,0,12.5444444444444,16,11,0,0,2018,3.6,3.5,3.7,3.1,3.3,3.6,3.6,3.9,3.3,3.5,3.7,3.1,,0
10,0.2184341967,1,1,2,2,3,6,2,0,12.6444444444444,17,11,0,0,2018,3.7,3.7,3.4,3.4,3.5,3.7,3.7,3.8,3.6,3.5,3.8,2.9,,0
10,0.3458257057,1,1,9,8,3,3,2,0,12.8472222222222,15,11,1,0,2018,3.5,3.6,3.3,3,3.2,3.6,3.4,3.6,3.3,3.5,3.6,2.6,,0
10,0.8159651753,1,2,9,8,1,1,1,0,13.6305555555556,16,11,0,0,2018,3,3.8,3.5,3.1,3,3.8,3.7,3.4,3.4,3.5,3.6,3.2,,0
10,3.7577241329,1,2,9,8,2,2,2,0,14.1611111111111,16,11,0,0,2018,3.5,3.3,3.7,3.1,3.4,4.1,3.7,3.2,3.2,3.5,3.2,3.1,,0
11,1.0784133764,1,2,9,8,2,2,2,0,13.6333333333333,18,11,1,0,2018,3.7,3.1,3.5,3.2,3.7,3.5,4,3.5,2.4,3.5,3.6,3.2,,0
11,0.7596694193,1,2,9,8,2,2,2,0,12.5583333333333,18,11,1,0,2018,3.8,3,3.2,3.2,3.3,3.4,4,3.4,2.8,3,3.1,3.4,,0
11,0.5523489591,1,1,9,2,2,2,2,0,12.5138888888889,17,11,1,29.57,2018,3.7,3.6,3.6,3.6,3.7,4.4,4.3,3.9,4.3,4,3.7,3.5,,0
11,0.1006542962,1,1,9,2,2,2,2,0,13.3750000000000,17,11,0,0,2018,3.7,3.2,3.7,3.6,3.3,3.9,3.6,3.8,3.6,3.6,3.7,3.3,,0
11,0.6837009346,3,2,9,2,1,1,1,0,12.9944444444444,17,11,1,0,2018,3.6,3.3,3.5,3.4,3.3,3.9,3.9,3.7,3,3.6,3.4,3.2,,0
11,0.0425129974,3,2,9,1,1,1,2,0,13.0500000000000,17,11,0,0,2018,3.1,2.8,3.2,3.4,3.1,3.9,4.1,3.2,3.6,3.2,3,3.2,,0
11,0.1890786316,3,1,2,8,3,3,2,0,14.7750000000000,17,11,1,30.06,2018,3.4,3.1,3.3,3.2,3.2,3.9,4.3,3.7,3.9,3.6,3.3,3.4,,0
11,0.9428970218,1,2,9,6,3,3,2,0,13.3861111111111,17,11,0,0,2018,3.3,3.1,3.2,3.1,3.5,3.6,3.9,4.1,3.1,3,3.5,3.5,,0
11,1.7933435123,1,1,9,8,3,6,1,0,11.9055555555556,17,11,0,0,2018,3.7,3.3,3.8,3.6,3.7,4.3,4.4,3.4,4,3.6,3.8,3.4,,0
11,0.2653294331,3,2,2,8,2,2,2,0,13.6000000000000,18,11,0,52.88,2018,3.6,3,3,3.5,3.4,3.6,3.8,4.4,3.5,3.6,3.6,3.4,,0
11,0.0553653509,3,1,9,7,2,2,2,4,12.5277777777778,16,11,0,0,2018,4.2,3.7,4.2,4.2,4.2,4.6,4.4,4.1,4.1,4.4,4,3.9,,0
11,1.4861071147,3,2,9,8,2,2,3,1,13.5861111111111,19,11,0,0,2018,3.8,3.5,3.1,3.4,3.4,3.3,4.2,3.4,3.1,3.5,3.4,3.6,,0
11,1.0196709969,1,2,1,8,1,6,1,0,12.5805555555556,19,11,1,45.72,2018,4,3.6,3.6,3.6,3.5,4.5,3.6,4,3,3.8,3.2,3.6,,0
11,0.9484794445,1,2,1,2,6,1,1,0,12.3027777777778,19,11,0,0,2018,3.4,3.1,3.6,3.3,3.2,3.2,3.9,3.5,3.3,3.4,3,3.4,,0
11,0.7813745541,1,2,9,8,3,3,2,0,12.3472222222222,17,10,0,0,2018,3.7,3,3.3,3.3,3.7,3.2,4.3,4.1,3.4,3.6,3.6,3.2,,0
11,0.2533287902,3,2,9,8,1,6,1,0,15.6194444444444,18,11,0,20.49,2018,3.3,3.2,3.1,3.2,3.4,3.8,4.1,3.6,3.2,3.6,3.1,3.2,,0
11,0.0510853357,1,2,2,8,1,1,2,4,14.1055555555556,18,11,2,37.03,2018,3.4,3.3,3.3,3.5,3.5,4.1,4.1,3.4,3.9,3.7,3.4,3.2,,0
11,0.7663739356,1,1,9,8,3,3,2,0,16.2055555555556,16,11,0,0,2018,3.6,3.3,3.6,3.5,3.6,4.4,4.3,3.8,4.1,4,3.8,3.4,,0
11,2.2076327765,1,2,1,8,1,6,1,0,13.2027777777778,17,11,1,0,2018,3.6,3.3,3.8,3.7,3.9,4.5,4.3,4,3.7,3.8,3.9,3.5,,0
11,1.4581901255,3,2,9,8,2,2,1,0,16.2722222222222,16,11,0,0,2018,3.6,3.3,3.6,3.4,3.3,4.1,4,3.4,3.2,3.6,3.6,3.6,,0
11,1.2344582250,1,1,9,2,2,2,2,0,13.1555555555556,17,11,2,0,2018,3.6,3,2.9,3.5,3.5,3.4,4.1,3.5,3.8,3.5,3.4,3.4,,0
11,0.4343707059,1,2,2,2,2,2,2,0,14.9027777777778,17,11,3,40.81,2018,3.7,3.4,3.6,3.5,3.8,3.9,4.2,3.8,3.2,3.8,3.6,3.4,,0
11,0.2361801518,1,1,2,8,3,3,2,0,14.8638888888889,17,11,1,50.5,2018,3.8,3.4,3.2,3.4,3.5,4.1,4,4.1,3,3.8,3.6,3.3,,0
11,0.4851982221,1,2,9,6,2,2,2,0,15.4166666666667,16,11,0,0,2018,3.6,3,3.2,3.6,3.4,3.1,3.8,3.6,3.1,3.5,3.2,3.4,,0
11,0.8389771542,1,1,9,8,1,6,2,4,13.2055555555556,17,11,0,0,2018,3.8,3.3,3.3,3.7,3.9,4.2,4,4,4.4,4,3.5,3.7,,0
11,0.2569272610,1,2,1,8,3,3,2,1,13.1388888888889,18,11,1,37.56,2018,4,3,3.4,3.6,3.5,3.6,4.5,3.7,3.2,3.6,3.4,3.6,,0
11,1.5879158139,1,1,1,2,1,6,2,0,15.8777777777778,17,11,0,16.66,2018,3.3,3,3.4,3.2,3.2,3.9,3.9,3.5,4.2,3.5,3.5,3.6,,0
11,0.3364978523,1,2,1,8,1,6,2,0,14.7805555555556,18,11,0,46.85,2018,3.7,3.1,3.2,3.2,3.3,4.4,3.9,3.7,4.2,3.8,3.1,3.5,,0
11,1.2074818850,1,2,2,2,1,1,2,0,15.9222222222222,17,11,2,51.72,2018,3.4,3.2,3.5,3.4,3.4,4.3,3.9,3.8,3.1,3.9,3.1,3.8,,0
11,0.9919865704,1,2,9,8,4,4,1,0,12.4083333333333,18,11,2,51.72,2018,3.3,3.3,3.3,3.4,3.3,4.3,3.9,3.7,3.4,3.5,3.2,3.7,,0
11,0.3683429860,1,1,1,2,1,2,2,0,15.7250000000000,16,11,0,0,2018,3.9,3.5,3.6,3.5,3.8,4.5,3.8,3.9,4.5,4.3,3.6,3.9,,0
11,0.7541516547,1,1,3,6,6,6,2,0,14.8194444444444,17,11,0,34.46,2018,3.2,3,3.2,3.5,3.7,3.4,4,3.9,3.6,3.4,3.3,3.4,,0
11,0.3655811272,1,2,9,8,2,2,2,0,13.0555555555556,17,11,0,0,2018,3.3,3.3,3.3,3.4,3.7,4,4.3,3.9,4.1,3.9,3.4,3.5,,0
11,0.6756095612,1,1,1,8,1,3,1,0,13.5305555555556,19,11,0,0,2018,3.5,3.4,3.6,3.4,3.2,3.9,3.8,3.8,3.8,3.7,3.5,3.4,,0
11,0.5199239309,3,1,1,2,3,3,2,0,13.4166666666667,17,11,0,0,2018,4.1,3.4,3.4,3.6,3.7,3.9,3.8,3.9,4.2,4,3.5,3.6,,0
11,0.4049716599,1,1,2,8,3,3,2,4,13.3000000000000,18,11,1,0,2018,4,4.1,4,4,4.3,4.7,4.2,3.7,4.8,4.3,3.6,4.2,,0
11,0.0325688958,1,2,9,8,2,2,2,0,15.6805555555556,16,11,1,0,2018,3.7,3,3.1,3.3,3.3,3.9,3.8,3.4,3,3.5,3.3,3.3,,0
11,0.0325688958,1,1,9,5,2,2,2,0,14.5166666666667,17,11,1,0,2018,3.7,3.1,3.3,3.2,3.3,4,3.8,3.6,3.5,3.7,3.2,3.3,,0
11,1.4466376988,1,1,1,8,1,6,1,0,14.5277777777778,18,11,0,0,2018,3.7,3.2,3.5,3.9,3.9,4,3.9,3.8,3.9,3.6,3.5,3.7,,0
11,0.4296568853,3,2,2,2,5,6,2,1,16.5305555555556,18,11,1,17.11,2018,3.7,3.3,3.5,3.5,3.3,4.3,3.9,3.9,3.9,4,3.6,3.9,,0
11,0.0342028045,3,1,9,8,1,1,2,0,14.3555555555556,17,11,1,0,2018,3.7,3.2,3.2,3.4,3.9,4.2,3.8,3.6,4.1,4,3.7,3.5,,0
11,2.7010978534,1,2,9,8,6,6,2,0,13.7527777777778,17,11,1,45.24,2018,3.4,3.3,3.7,3.4,3.4,4.1,3.9,4.1,3,3.6,3.6,3.2,,0
11,0.3203158878,3,1,9,2,4,4,2,0,14.6138888888889,16,11,1,25,2018,3.8,3.1,3.4,3.4,3.5,4.5,4.1,3.7,3.6,3.5,3.7,3.6,,0
